PWM,Reading
76,472
76,17
76,290
76,144
76,212
76,4
76,186
76,45
76,148
76,318
76,181
76,242
76,233
76,443
76,15
76,124
76,263
76,347
76,444
76,108
76,254
76,70
76,6
76,402
76,232
76,30
76,487
76,96
76,348
76,294
76,439
76,244
76,478
76,97
76,251
76,407
76,34
76,86
76,246
76,71
76,343
76,346
76,51
76,150
76,103
76,77
76,385
76,258
76,251
76,163
76,23
76,93
76,156
76,296
76,41
76,400
76,70
76,94
76,299
76,417
76,392
76,353
76,485
76,76
76,296
76,313
76,79
76,433
76,406
76,341
76,125
76,252
76,406
76,455
76,472
76,269
76,411
76,198
76,27
76,63
76,420
76,318
76,198
76,201
76,43
76,54
76,306
76,340
76,397
76,476
76,238
76,267
76,304
76,16
76,440
76,14
76,222
76,148
76,263
76,121
76,47
76,307
76,473
76,75
76,373
76,486
76,122
76,456
76,71
76,472
76,438
76,356
76,440
76,4
76,11
76,263
76,141
76,407
76,11
76,102
76,410
76,456
76,211
76,169
76,287
76,496
76,303
76,48
76,80
76,151
76,375
76,57
76,73
76,369
76,239
76,286
76,305
76,243
76,294
76,114
76,395
76,418
76,86
76,320
76,160
76,2
76,338
76,88
76,399
76,316
76,129
76,343
76,92
76,118
76,176
76,296
76,259
76,71
76,415
76,41
76,4
76,200
76,257
76,21
76,216
76,295
76,83
76,226
76,48
76,13
76,489
76,26
76,411
76,415
76,360
76,412
77,136
77,47
77,406
77,200
77,25
77,132
77,269
77,44
77,174
77,499
77,199
77,263
77,112
77,440
77,340
77,426
77,12
77,150
77,442
77,249
77,91
77,423
77,365
77,409
77,428
77,376
77,28
77,468
77,133
77,141
77,429
77,464
77,461
77,103
77,290
77,235
77,306
77,410
77,329
77,486
77,144
77,490
77,218
77,416
77,295
77,267
77,408
77,118
77,93
77,152
77,358
77,300
77,12
77,478
77,164
77,219
77,156
77,70
77,300
77,340
77,34
77,129
77,362
77,264
77,191
77,35
77,257
77,258
77,256
77,133
77,19
77,267
77,408
77,400
77,275
77,21
77,454
77,262
77,2
77,332
77,45
77,230
77,348
77,270
77,372
77,430
77,91
77,330
77,113
77,198
77,126
77,153
77,175
77,301
77,392
77,499
77,352
77,10
77,54
77,233
77,165
77,458
77,220
77,478
77,240
77,171
77,155
77,333
77,452
77,280
77,122
77,234
77,183
77,179
77,385
77,498
77,365
77,89
77,55
77,42
77,441
77,195
77,254
77,474
77,78
77,14
77,202
77,288
77,285
77,268
77,272
77,274
77,250
77,298
77,202
77,110
77,224
77,130
77,265
77,180
77,131
77,59
77,320
77,380
77,485
77,447
77,470
77,443
77,129
77,160
77,377
77,76
77,350
77,54
77,450
77,260
77,452
77,166
77,56
77,212
77,391
77,424
77,406
77,9
77,339
77,357
77,483
77,376
77,392
77,172
77,173
77,303
77,309
77,214
77,276
77,55
77,196
77,160
77,164
77,88
77,96
77,373
77,273
77,241
77,374
77,115
77,167
77,16
77,457
77,374
77,199
77,436
77,45
77,314
77,281
77,326
77,111
77,422
77,54
77,237
77,191
77,200
77,162
77,343
77,186
77,442
77,281
77,452
77,270
77,323
77,180
77,414
77,432
77,340
77,426
77,52
77,295
77,288
77,424
77,427
77,393
77,73
77,169
77,1
77,178
77,139
77,229
77,201
77,181
77,348
77,150
77,240
77,221
77,187
77,29
77,298
77,480
77,384
77,109
77,70
77,330
77,253
77,165
77,144
77,308
77,139
77,336
77,187
77,283
77,40
77,374
77,307
77,197
77,412
77,196
77,137
77,60
77,176
77,170
77,288
77,216
77,81
77,397
77,74
77,167
77,420
77,385
77,438
77,89
77,119
77,207
77,228
77,124
77,102
77,221
77,71
77,149
77,368
77,215
77,377
77,336
77,138
77,206
77,0
77,179
77,423
77,182
77,92
77,18
77,273
77,146
77,488
77,29
77,328
77,379
77,374
77,175
77,453
77,58
77,155
77,91
77,252
77,141
77,348
77,324
77,326
77,428
77,97
77,132
77,429
77,317
77,241
77,411
77,366
77,69
77,233
77,24
77,178
77,429
77,226
77,343
77,61
77,237
77,417
77,214
77,232
77,126
77,164
77,96
77,391
77,446
77,68
77,23
77,99
77,382
77,64
77,148
77,388
77,180
77,496
77,196
77,361
77,18
77,374
77,367
77,409
77,212
77,92
77,146
77,353
77,194
77,134
77,440
77,261
77,342
77,483
77,494
77,435
77,320
77,355
77,480
77,56
77,1
77,15
77,38
77,421
77,121
77,61
77,277
77,37
77,29
77,346
77,321
77,313
77,447
77,14
77,136
77,416
77,357
77,370
77,432
77,366
77,45
77,220
77,481
77,401
77,325
77,467
77,89
77,245
77,333
77,413
77,279
77,396
77,72
77,327
77,495
77,102
77,53
77,393
77,179
77,278
77,36
77,349
77,343
77,499
77,338
77,362
77,459
77,246
77,280
77,42
77,262
77,227
77,418
77,212
77,16
77,199
77,199
77,163
77,342
77,451
77,239
77,110
77,294
77,2
77,115
77,126
77,212
77,0
77,257
77,333
77,460
77,360
77,302
77,146
77,384
77,41
77,293
77,219
77,494
77,63
77,393
77,215
77,385
77,277
77,79
77,459
77,58
77,18
77,353
77,459
77,468
77,143
77,436
77,165
77,114
77,243
77,40
77,462
77,380
77,81
77,268
77,206
77,345
77,160
77,279
77,247
77,251
77,156
77,177
77,32
77,282
77,164
77,70
77,0
77,467
77,216
77,237
77,183
77,234
77,327
77,84
77,270
77,74
77,435
77,340
77,316
77,373
77,196
77,57
77,200
77,6
77,338
77,163
77,164
77,273
77,163
77,279
77,128
77,425
77,330
77,457
77,31
77,426
77,117
77,2
77,260
77,477
77,229
77,72
77,451
77,201
77,444
77,370
77,50
77,151
77,12
77,1
77,160
77,108
77,427
77,63
77,303
77,435
77,330
77,119
77,274
77,245
77,29
77,113
77,187
77,417
77,276
77,278
77,212
77,0
77,253
77,387
77,144
77,351
77,235
77,493
77,483
77,402
77,276
77,316
77,413
77,332
77,462
77,294
77,148
77,305
77,319
77,21
77,355
77,326
77,91
77,406
77,236
77,184
77,456
77,47
77,273
77,261
77,208
77,320
77,411
77,472
77,131
77,426
77,418
77,73
77,151
77,129
77,486
77,369
77,244
77,173
77,383
77,111
77,185
77,28
77,2
77,19
77,21
77,147
77,401
77,71
77,358
77,256
77,230
77,162
77,183
77,336
77,396
77,264
77,232
77,202
77,109
77,498
77,68
77,287
77,98
77,179
77,377
77,55
77,425
77,469
77,75
77,427
77,480
77,154
77,51
77,251
77,170
77,405
77,39
77,445
77,16
77,465
77,372
77,353
77,8
77,317
77,147
77,245
77,17
77,222
77,348
77,438
77,65
77,79
77,62
77,211
77,329
77,372
77,91
77,118
77,493
77,233
77,211
77,398
77,404
77,474
77,336
77,162
77,483
77,429
77,266
77,296
77,281
77,223
77,210
77,108
77,258
77,117
77,215
77,307
77,455
77,160
77,229
77,326
77,328
77,325
77,179
77,228
77,176
77,19
77,69
77,232
77,124
77,249
77,422
77,181
77,308
77,400
77,266
77,246
77,150
77,409
77,302
77,392
77,129
77,39
77,101
77,451
77,295
77,82
77,339
77,392
77,272
77,376
77,397
77,482
77,166
77,231
77,2
77,175
77,251
77,105
77,177
77,320
77,207
77,234
77,118
77,132
77,227
77,70
77,304
77,36
77,299
77,23
77,418
77,400
77,47
77,34
77,388
77,426
77,129
77,191
77,91
77,397
77,25
77,51
77,300
77,250
77,205
77,425
77,411
77,72
78,100
78,260
78,488
78,316
78,176
78,392
78,487
78,338
78,6
78,151
78,82
78,383
78,226
78,409
78,347
78,251
78,22
78,326
78,73
78,449
78,185
78,149
78,294
78,480
78,201
78,32
78,52
78,342
78,464
78,351
78,77
78,487
78,478
78,496
78,418
78,246
78,409
78,364
78,476
78,38
78,60
78,144
78,166
78,336
78,443
78,139
78,42
78,439
78,389
78,383
78,155
78,197
78,168
78,43
78,215
78,63
78,390
78,31
78,469
78,193
78,112
78,251
78,50
78,382
78,363
78,394
78,146
78,369
78,288
78,462
78,240
78,282
78,459
78,211
78,308
78,362
78,199
78,125
78,444
78,170
78,216
78,467
78,293
78,348
78,479
78,428
78,177
78,292
78,84
78,291
78,353
78,97
78,306
78,225
78,353
78,390
78,468
78,474
78,105
78,494
78,428
78,260
78,32
78,476
78,169
78,299
78,448
78,68
78,360
78,196
78,415
78,25
78,23
78,401
78,230
78,432
78,312
78,379
78,254
78,362
78,347
78,405
78,255
78,10
78,455
78,306
78,259
78,110
78,194
78,190
78,398
78,499
78,120
78,456
78,163
78,179
78,71
78,263
78,323
78,91
78,417
78,248
78,261
78,27
78,88
78,77
78,132
78,88
78,442
78,179
78,58
78,287
78,450
78,131
78,71
78,272
78,145
78,67
78,304
78,40
78,125
78,185
78,287
78,461
78,351
78,34
78,261
78,244
78,479
78,499
78,227
78,104
78,488
78,380
78,181
78,232
78,12
78,396
78,80
78,222
78,268
78,247
78,143
78,80
78,57
78,125
78,241
78,60
78,439
78,103
78,495
78,250
78,94
78,358
78,440
78,34
78,236
78,360
78,148
78,390
78,113
78,266
78,461
78,349
78,392
78,55
78,130
78,88
78,265
78,189
78,251
78,154
78,124
78,339
78,348
78,479
78,465
78,1
78,332
78,182
78,105
78,219
78,361
78,19
78,172
78,435
78,35
78,143
78,41
78,349
78,408
78,231
78,233
78,207
78,329
78,334
78,391
78,491
78,160
78,271
78,76
78,327
78,290
78,256
78,141
78,214
78,201
78,370
78,5
78,10
78,29
78,193
78,90
78,71
78,21
78,76
78,253
78,198
78,61
78,380
78,308
78,147
78,301
78,359
78,179
78,13
78,261
78,233
78,460
78,397
78,68
78,121
78,425
78,266
78,331
78,124
78,419
78,260
78,441
78,444
78,389
78,249
78,326
78,268
78,327
78,458
78,180
78,274
78,94
78,8
78,88
78,0
78,105
78,467
78,125
78,229
78,78
78,30
78,419
78,411
78,150
78,178
78,288
78,464
78,239
78,353
78,181
78,448
78,438
78,101
78,484
78,358
78,392
78,367
78,276
78,305
78,270
78,220
78,299
78,365
78,306
78,273
78,308
78,332
78,348
78,232
78,151
78,288
78,66
78,117
78,185
78,364
78,211
78,109
78,176
78,315
78,27
78,334
78,249
78,231
78,5
78,120
78,183
78,498
78,335
78,55
78,52
78,5
78,296
78,251
78,490
78,254
78,379
78,93
78,298
78,324
78,257
78,390
78,142
78,13
78,299
78,494
78,410
78,224
78,38
78,137
78,91
78,229
78,89
78,439
78,332
78,278
78,486
78,192
78,317
78,345
78,392
78,184
78,109
78,62
78,168
78,189
78,409
78,104
78,55
78,395
78,370
78,413
78,179
78,274
78,109
78,248
78,442
78,328
78,253
78,481
78,422
78,415
78,394
78,88
78,170
78,135
78,449
78,324
78,414
78,216
78,324
78,301
78,257
78,344
78,102
78,207
78,107
78,312
78,363
78,137
78,216
78,164
78,381
78,279
78,128
78,204
78,419
78,350
78,248
78,213
78,289
78,107
78,196
78,121
78,301
78,220
78,280
78,276
78,107
78,189
78,497
78,40
78,107
78,368
78,278
78,353
78,446
78,86
78,229
78,386
78,56
78,46
78,85
78,405
78,339
78,444
78,358
78,161
78,278
78,402
78,41
78,476
78,426
78,364
78,264
78,38
78,121
78,396
78,340
78,455
78,0
78,279
78,155
78,3
78,297
78,495
78,393
78,331
78,209
78,237
78,429
78,143
78,220
78,229
78,337
78,161
78,421
78,262
78,162
78,44
78,104
78,15
78,299
78,331
78,196
78,403
78,29
78,79
78,221
78,316
78,126
78,458
78,180
78,438
78,109
78,229
78,375
78,497
78,296
78,111
78,367
78,116
78,109
78,283
78,31
78,373
78,140
78,201
78,30
78,72
78,384
78,470
78,140
78,70
78,317
78,53
78,13
78,434
78,492
78,111
78,184
78,8
78,419
78,35
78,79
78,344
78,316
78,44
78,445
78,419
78,16
78,295
78,265
78,61
78,324
78,273
78,352
78,473
78,382
78,459
78,114
78,56
78,442
78,240
78,72
78,50
78,442
78,120
78,441
78,2
78,469
78,97
78,271
78,2
78,317
78,488
78,244
78,254
78,366
78,232
78,272
78,484
78,100
78,375
78,225
78,372
78,200
78,348
78,331
78,203
78,86
78,440
78,194
78,113
78,218
78,134
78,477
78,46
78,115
78,103
78,375
78,252
78,334
78,83
78,323
78,400
78,85
78,278
78,499
78,448
78,393
78,333
78,232
78,262
78,443
78,216
78,276
78,83
78,482
78,439
78,37
78,96
78,166
78,133
78,77
78,356
78,491
78,172
78,388
78,79
78,425
78,412
78,205
78,86
78,30
78,28
78,144
78,374
78,136
78,274
78,297
78,41
78,439
78,32
78,461
78,13
78,468
78,353
78,140
78,39
78,454
78,390
78,421
78,57
78,310
78,30
78,113
78,66
78,272
78,103
78,339
78,474
78,111
78,235
78,275
78,365
78,446
78,238
78,18
78,251
78,210
78,241
78,379
78,306
78,4
78,431
78,13
78,149
78,285
78,265
78,291
78,76
78,425
78,361
78,195
78,247
78,156
78,380
78,491
78,203
78,153
78,449
78,58
78,438
78,346
78,400
78,56
78,127
78,247
78,230
78,378
78,485
78,325
78,40
78,442
78,105
78,192
78,407
78,226
78,53
78,421
78,67
78,444
78,242
78,285
78,432
78,231
78,478
78,323
78,202
78,120
78,191
78,249
78,86
78,263
78,274
78,220
78,167
78,380
78,96
78,86
78,363
78,16
78,154
78,294
78,3
78,276
78,365
78,36
78,50
78,191
79,81
79,127
79,262
79,232
79,248
79,100
79,415
79,208
79,263
79,314
79,269
79,196
79,18
79,7
79,333
79,263
79,434
79,165
79,62
79,405
79,453
79,116
79,315
79,481
79,200
79,149
79,305
79,252
79,224
79,248
79,11
79,253
79,386
79,426
79,455
79,480
79,204
79,359
79,409
79,311
79,362
79,368
79,124
79,162
79,169
79,206
79,202
79,39
79,191
79,274
79,423
79,4
79,12
79,183
79,73
79,233
79,371
79,424
79,495
79,126
79,206
79,466
79,290
79,44
79,306
79,224
79,447
79,356
79,282
79,436
79,434
79,92
79,454
79,367
79,486
79,309
79,90
79,167
79,279
79,375
79,304
79,405
79,485
79,253
79,329
79,243
79,407
79,347
79,49
79,204
79,400
79,218
79,194
79,294
79,372
79,288
79,445
79,269
79,364
79,32
79,385
79,447
79,291
79,104
79,182
79,364
79,56
79,345
79,108
79,241
79,11
79,119
79,67
79,173
79,48
79,131
79,455
79,93
79,331
79,409
79,2
79,12
79,251
79,348
79,337
79,454
79,403
79,390
79,0
79,28
79,134
79,352
79,491
79,448
79,62
79,13
79,18
79,399
79,324
79,254
79,342
79,231
79,173
79,174
79,397
79,455
79,365
79,207
79,326
79,307
79,438
79,473
79,498
79,178
79,245
79,107
79,450
79,142
79,55
79,325
79,10
79,465
79,413
79,424
79,117
79,366
79,465
79,424
79,213
79,273
79,325
79,243
79,154
79,282
79,87
79,160
79,68
79,279
79,38
79,24
79,157
79,357
79,390
79,211
79,237
79,453
79,200
79,152
79,398
79,276
79,140
79,379
79,266
79,28
79,231
79,448
79,494
79,238
79,391
79,382
79,136
79,316
79,2
79,361
79,415
79,110
79,364
79,321
79,209
79,264
79,201
79,278
79,271
79,146
79,254
79,14
79,89
79,186
79,135
79,354
79,439
79,83
79,334
79,280
79,343
79,7
79,49
79,3
79,100
79,348
79,139
79,495
79,38
79,382
79,273
79,256
79,375
79,174
79,32
79,480
79,98
79,147
79,444
79,454
79,56
79,5
79,221
79,352
79,437
79,97
79,30
79,487
79,342
79,130
79,295
79,142
79,379
79,486
79,294
79,399
79,94
79,163
79,182
79,161
79,1
79,272
79,448
79,371
79,153
79,74
79,201
79,402
79,229
79,197
79,206
79,36
79,220
79,183
79,243
79,86
79,23
79,415
79,240
79,371
79,445
79,214
79,272
79,381
79,40
79,391
79,11
79,478
79,351
79,489
79,88
79,104
79,97
79,224
79,301
79,63
79,461
79,167
79,53
79,469
79,444
79,437
79,265
79,425
79,44
79,424
79,470
79,381
79,490
79,163
79,317
79,72
79,66
79,32
79,229
79,45
79,257
79,431
79,106
79,8
79,308
79,484
79,190
79,425
79,494
79,71
79,121
79,325
79,4
79,420
79,472
79,113
79,468
79,426
79,364
79,138
79,268
79,66
79,434
79,292
79,17
79,298
79,114
79,97
79,63
79,189
79,493
79,192
79,301
79,78
79,276
79,156
79,198
79,83
79,390
79,426
79,18
79,252
79,55
79,296
79,56
79,82
79,61
79,67
79,452
79,69
79,293
79,233
79,345
79,383
79,71
79,221
79,44
79,53
79,256
79,180
79,1
79,478
79,6
79,115
79,198
79,186
79,53
79,100
79,396
79,148
79,63
79,205
79,177
79,383
79,15
79,61
79,291
79,310
79,135
79,149
79,165
79,70
79,467
79,349
79,160
79,267
79,293
79,219
79,275
79,204
79,481
79,133
79,345
79,118
79,59
79,317
79,218
79,218
79,181
79,15
79,365
79,222
79,274
79,240
79,124
79,324
79,338
79,250
79,235
79,156
79,341
79,132
79,291
79,102
79,210
79,124
79,0
79,305
79,139
79,101
79,124
79,271
79,345
79,346
79,385
79,296
79,159
79,495
79,129
79,476
79,323
79,33
79,86
79,198
79,227
79,19
79,113
79,455
79,72
79,225
79,338
79,428
79,178
79,42
79,55
79,468
79,416
79,449
79,469
79,314
79,37
79,106
79,490
79,346
79,362
79,435
79,178
79,12
79,330
79,467
79,48
79,488
79,406
79,91
79,358
79,496
79,203
79,22
79,486
79,220
79,81
79,54
79,210
79,179
79,226
79,428
79,448
79,318
79,118
79,111
79,487
79,153
79,137
79,190
79,497
79,139
79,193
79,486
79,419
79,353
79,129
79,211
79,39
79,101
79,268
79,107
79,114
79,116
79,426
79,318
79,236
79,378
79,94
79,92
79,40
79,128
79,9
79,223
79,13
79,420
79,146
79,184
79,416
79,436
79,29
79,84
79,113
79,208
79,312
79,196
79,108
79,17
79,269
79,199
79,117
79,219
79,234
79,33
79,381
79,498
79,154
79,210
79,397
79,334
79,180
79,151
79,81
79,362
79,472
79,331
79,104
79,223
79,299
79,10
79,176
79,16
79,166
79,492
79,408
79,43
79,143
79,97
79,47
79,44
79,300
79,155
79,14
79,428
79,71
79,229
79,212
79,17
79,474
79,266
79,88
79,256
79,19
79,480
79,396
79,312
79,363
79,306
79,413
79,75
79,477
79,311
79,442
79,341
79,363
79,135
79,38
79,38
79,362
79,450
79,363
79,316
79,278
79,330
79,267
79,33
79,490
79,152
79,408
79,345
79,202
79,98
79,284
79,62
79,363
79,208
79,361
79,141
79,442
79,224
79,16
79,22
79,407
79,17
79,10
79,239
79,306
79,373
79,8
79,165
79,114
79,309
79,430
79,370
79,107
79,81
79,225
79,2
79,7
79,463
79,117
79,277
79,18
79,202
79,34
79,368
79,218
79,52
79,174
79,292
79,469
79,154
79,226
79,85
79,399
79,318
79,202
79,84
79,429
79,299
79,100
79,412
79,204
79,181
79,137
79,275
79,109
79,80
79,45
79,432
79,406
79,286
79,95
79,385
79,355
79,437
79,314
79,45
79,113
79,228
79,71
79,369
79,426
79,433
79,19
79,192
79,428
79,74
79,320
79,433
79,219
79,36
79,171
79,215
79,195
79,220
79,261
79,57
79,449
79,287
79,92
79,144
79,414
79,419
79,213
79,83
79,346
79,68
79,127
79,436
79,61
79,133
79,227
79,56
79,444
79,299
79,323
79,7
79,471
79,227
79,424
79,329
79,406
79,263
79,99
80,280
80,133
80,201
80,198
80,496
80,31
80,331
80,31
80,126
80,357
80,47
80,476
80,106
80,408
80,361
80,453
80,21
80,144
80,167
80,62
80,35
80,429
80,146
80,166
80,139
80,469
80,228
80,461
80,82
80,400
80,322
80,467
80,110
80,395
80,338
80,26
80,0
80,57
80,238
80,89
80,59
80,462
80,109
80,173
80,441
80,496
80,481
80,335
80,379
80,350
80,281
80,496
80,418
80,28
80,406
80,298
80,91
80,447
80,224
80,62
80,362
80,282
80,335
80,393
80,254
80,342
80,192
80,379
80,359
80,422
80,409
80,449
80,336
80,436
80,72
80,395
80,142
80,306
80,318
80,84
80,239
80,159
80,134
80,214
80,74
80,278
80,473
80,284
80,375
80,162
80,17
80,350
80,257
80,2
80,271
80,379
80,228
80,409
80,30
80,152
80,50
80,262
80,260
80,495
80,3
80,17
80,233
80,184
80,211
80,28
80,52
80,298
80,12
80,40
80,82
80,148
80,403
80,96
80,225
80,335
80,268
80,271
80,50
80,430
80,178
80,259
80,483
80,452
80,150
80,408
80,97
80,243
80,208
80,139
80,100
80,302
80,339
80,90
80,168
80,484
80,252
80,317
80,163
80,246
80,273
80,167
80,447
80,311
80,456
80,482
80,123
80,325
80,6
80,287
80,102
80,109
80,154
80,83
80,36
80,79
80,226
80,27
80,36
80,298
80,427
80,418
80,493
80,273
80,366
80,139
80,162
80,411
80,139
80,199
80,122
80,412
80,90
80,309
80,390
80,450
80,217
80,166
80,147
80,172
80,42
80,272
80,427
80,316
80,363
80,11
80,348
80,203
80,42
80,266
80,296
80,318
80,453
80,238
80,38
80,263
80,185
80,267
80,367
80,214
80,405
80,411
80,385
80,340
80,181
80,467
80,3
80,166
80,350
80,447
80,338
80,50
80,331
80,494
80,9
80,409
80,439
80,71
80,57
80,3
80,99
80,250
80,451
80,145
80,436
80,128
80,324
80,176
80,478
80,391
80,20
80,296
80,112
80,248
80,376
80,483
80,457
80,40
80,473
80,144
80,138
80,40
80,22
80,368
80,15
80,282
80,39
80,140
80,481
80,391
80,15
80,473
80,467
80,44
80,250
80,482
80,256
80,329
80,30
80,422
80,377
80,361
80,242
80,14
80,481
80,231
80,418
80,46
80,272
80,446
80,20
80,157
80,14
80,50
80,179
80,365
80,352
80,148
80,362
80,59
80,26
80,419
80,88
80,319
80,472
80,79
80,345
80,7
80,422
80,135
80,60
80,152
80,371
80,259
80,66
80,410
80,170
80,383
80,343
80,378
80,266
80,149
80,130
80,313
80,262
80,450
80,108
80,305
80,202
80,177
80,84
80,142
80,194
80,173
80,139
80,432
80,59
80,67
80,277
80,24
80,419
80,385
80,150
80,335
80,201
80,66
80,450
80,133
80,185
80,488
80,257
80,253
80,224
80,438
80,433
80,281
80,149
80,98
80,174
80,11
80,166
80,443
80,220
80,129
80,369
80,367
80,295
80,59
80,17
80,401
80,19
80,22
80,63
80,477
80,499
80,472
80,267
80,28
80,263
80,87
80,138
80,281
80,54
80,45
80,362
80,258
80,455
80,368
80,497
80,79
80,287
80,460
80,152
80,113
80,55
80,121
80,207
80,290
80,68
80,124
80,61
80,141
80,254
80,195
80,479
80,139
80,142
80,426
80,204
80,373
80,173
80,148
80,388
80,377
80,70
80,306
80,349
80,202
80,365
80,464
80,22
80,258
80,378
80,54
80,104
80,465
80,130
80,124
80,481
80,359
80,463
80,115
80,212
80,131
80,466
80,33
80,394
80,325
80,6
80,65
80,41
80,438
80,110
80,314
80,15
80,99
80,423
80,486
80,461
80,72
80,18
80,395
80,3
80,443
80,426
80,326
80,201
80,214
80,349
80,198
80,330
80,495
80,439
80,65
80,40
80,265
80,128
80,23
80,173
80,290
80,176
80,482
80,475
80,68
80,11
80,123
80,5
80,198
80,490
80,60
80,423
80,87
80,411
80,250
80,65
80,494
80,394
80,283
80,355
80,358
80,9
80,66
80,253
80,0
80,57
80,88
80,155
80,259
80,318
80,357
80,195
80,168
80,102
80,23
80,136
80,261
80,125
80,437
80,304
80,481
80,336
80,445
80,6
80,465
80,158
80,2
80,107
80,363
80,488
80,340
80,36
80,14
80,327
80,360
80,20
80,304
80,235
80,437
80,292
80,249
80,206
80,450
80,225
80,371
80,295
80,163
80,451
80,78
80,483
80,368
80,21
80,439
80,112
80,69
80,178
80,227
80,164
80,410
80,38
80,285
80,240
80,48
80,302
80,322
80,243
80,196
80,67
80,272
80,94
80,1
80,157
80,449
80,43
80,76
80,42
80,55
80,475
80,227
80,240
80,152
80,400
80,324
80,191
80,82
80,336
80,422
80,127
80,154
80,127
80,486
80,453
80,449
80,451
80,432
80,404
80,255
80,226
80,91
80,25
80,416
80,98
80,274
80,425
80,486
80,444
80,11
80,284
80,67
80,245
80,296
80,336
80,281
80,207
80,218
80,333
80,76
80,431
80,397
80,319
80,37
80,137
80,264
80,205
80,148
80,130
80,312
80,331
80,205
80,340
80,147
80,222
80,0
80,225
80,130
80,421
80,23
80,130
80,166
80,66
80,399
80,437
80,121
80,71
80,28
80,373
80,39
80,225
80,138
80,92
80,340
80,384
80,119
80,266
80,490
80,150
80,136
80,41
80,93
80,279
80,262
80,491
80,42
80,113
80,215
80,141
80,88
80,387
80,342
80,147
80,33
80,422
80,304
80,122
80,271
80,165
80,261
80,306
80,276
80,382
80,349
80,298
80,11
80,40
80,139
80,190
80,402
80,158
80,59
80,347
80,100
80,228
80,167
80,62
80,337
80,263
80,10
80,272
80,138
80,47
80,113
80,232
80,358
80,177
80,239
80,414
80,299
80,355
80,445
80,133
80,376
80,275
80,214
80,169
80,69
80,59
80,476
80,137
80,218
80,387
80,239
80,449
80,21
80,296
80,65
80,260
80,461
80,94
80,309
80,440
80,264
80,375
80,47
80,368
80,478
80,459
80,362
80,213
80,352
80,47
80,45
80,87
80,417
80,151
80,77
80,269
80,84
80,321
80,231
80,13
81,21
81,9
81,401
81,113
81,121
81,126
81,174
81,138
81,438
81,443
81,165
81,127
81,73
81,240
81,221
81,495
81,490
81,442
81,489
81,478
81,409
81,328
81,252
81,107
81,73
81,186
81,46
81,331
81,405
81,150
81,229
81,353
81,81
81,196
81,398
81,195
81,182
81,461
81,243
81,481
81,213
81,66
81,451
81,314
81,15
81,166
81,209
81,389
81,138
81,164
81,201
81,278
81,448
81,199
81,415
81,371
81,42
81,397
81,123
81,105
81,333
81,29
81,39
81,274
81,310
81,412
81,16
81,6
81,297
81,433
81,327
81,397
81,204
81,446
81,14
81,301
81,258
81,32
81,190
81,179
81,314
81,277
81,117
81,420
81,271
81,236
81,246
81,372
81,485
81,309
81,4
81,333
81,8
81,186
81,257
81,182
81,83
81,465
81,256
81,330
81,306
81,400
81,487
81,267
81,257
81,152
81,225
81,156
81,275
81,39
81,363
81,184
81,370
81,465
81,137
81,403
81,361
81,408
81,497
81,356
81,195
81,483
81,325
81,426
81,419
81,124
81,113
81,30
81,191
81,73
81,287
81,119
81,48
81,30
81,273
81,487
81,267
81,226
81,211
81,475
81,148
81,374
81,434
81,239
81,294
81,209
81,266
81,223
81,110
81,499
81,135
81,305
81,387
81,4
81,332
81,449
81,27
81,239
81,390
81,204
81,81
81,468
81,79
81,187
81,183
81,305
81,60
81,50
81,433
81,330
81,19
81,416
81,138
81,37
81,229
81,465
81,263
81,269
81,293
81,149
81,253
81,443
81,201
81,231
81,197
81,129
81,246
81,303
81,315
81,75
81,175
81,41
81,475
81,97
81,94
81,361
81,384
81,417
81,413
81,93
81,258
81,485
81,146
81,47
81,103
81,266
81,261
81,57
81,176
81,412
81,149
81,477
81,388
81,431
81,45
81,465
81,213
81,205
81,56
81,255
81,333
81,282
81,25
81,350
81,133
81,192
81,163
81,159
81,173
81,178
81,450
81,449
81,468
81,326
81,284
81,193
81,491
81,366
81,188
81,289
81,197
81,59
81,116
81,222
81,47
81,401
81,231
81,258
81,387
81,189
81,385
81,221
81,227
81,144
81,469
81,478
81,333
81,22
81,412
81,314
81,442
81,491
81,198
81,302
81,460
81,405
81,272
81,312
81,291
81,206
81,328
81,393
81,38
81,175
81,349
81,213
81,140
81,195
81,445
81,438
81,109
81,146
81,305
81,145
81,497
81,12
81,135
81,434
81,234
81,253
81,181
81,288
81,60
81,219
81,106
81,364
81,392
81,17
81,125
81,88
81,132
81,197
81,137
81,62
81,328
81,315
81,366
81,197
81,318
81,379
81,390
81,407
81,182
81,308
81,186
81,196
81,292
81,187
81,497
81,439
81,333
81,364
81,43
81,428
81,410
81,357
81,402
81,490
81,197
81,309
81,296
81,243
81,459
81,342
81,179
81,140
81,392
81,348
81,126
81,402
81,474
81,480
81,85
81,290
81,159
81,173
81,414
81,238
81,323
81,430
81,350
81,290
81,283
81,45
81,490
81,487
81,261
81,161
81,401
81,319
81,135
81,74
81,152
81,368
81,48
81,436
81,51
81,377
81,213
81,80
81,442
81,108
81,24
81,445
81,446
81,26
81,159
81,38
81,218
81,453
81,432
81,313
81,210
81,73
81,324
81,439
81,7
81,467
81,215
81,30
81,110
81,51
81,39
81,478
81,42
81,369
81,215
81,113
81,290
81,458
81,51
81,369
81,371
81,232
81,2
81,246
81,197
81,384
81,161
81,102
81,425
81,240
