PWM,Reading
12,143
12,210
12,193
12,90
12,307
12,52
12,372
12,241
12,255
12,178
12,29
12,264
12,103
12,111
12,360
12,462
12,24
12,472
12,126
12,483
12,234
12,216
12,481
12,125
12,207
12,234
12,247
12,86
12,288
12,73
12,26
12,173
12,444
12,154
12,259
12,419
12,241
12,314
12,61
12,140
12,203
12,285
12,54
12,139
12,428
12,153
12,130
12,42
12,182
12,425
12,332
12,89
12,414
12,195
12,300
12,319
12,421
12,15
12,470
12,309
12,87
12,383
12,498
12,301
12,463
12,159
12,380
12,252
12,457
12,204
12,1
12,488
12,45
12,395
12,384
12,155
12,44
12,64
12,442
12,92
12,157
12,84
12,44
12,167
12,226
12,395
12,153
12,66
12,479
12,98
12,135
12,45
12,416
12,95
12,175
12,427
12,112
12,6
12,451
12,98
12,469
12,362
12,34
12,201
12,483
12,362
12,5
12,219
12,175
12,284
12,348
12,333
12,360
12,215
12,389
12,362
12,102
12,414
12,404
12,17
12,87
12,209
12,456
12,76
12,402
12,53
12,422
12,134
12,128
12,145
12,53
12,64
12,489
12,310
12,190
12,107
12,195
12,263
12,266
12,151
12,453
12,338
12,91
12,271
12,478
12,223
12,403
12,178
12,130
12,22
12,7
12,44
12,454
12,139
12,267
12,292
12,32
12,181
12,247
12,387
12,343
12,112
12,155
12,130
12,175
12,97
12,116
12,197
12,309
12,95
12,0
12,403
12,375
12,181
12,326
12,179
12,452
12,370
12,146
12,215
12,187
12,344
12,81
12,108
12,299
12,23
12,49
12,496
12,79
12,452
12,259
12,418
12,97
12,130
12,415
12,491
12,175
12,102
12,193
12,404
12,320
12,438
12,394
12,393
12,314
12,342
12,131
12,148
12,86
12,498
12,383
12,461
12,93
12,23
12,263
12,452
12,180
12,152
12,359
12,279
12,32
12,260
12,250
12,463
12,448
12,419
12,172
12,178
12,211
12,454
12,333
12,257
12,378
12,201
12,207
12,416
12,402
12,391
12,220
12,3
12,286
12,494
12,392
12,457
12,274
12,254
12,259
12,404
12,129
12,13
12,342
12,248
12,450
12,269
12,427
12,432
12,254
12,496
12,165
12,70
12,322
12,377
12,380
12,152
12,147
12,292
12,21
12,258
12,23
12,313
12,238
12,376
12,460
12,276
12,82
12,221
12,213
12,146
12,393
12,350
12,21
12,100
12,368
12,374
12,439
12,23
12,412
12,13
12,468
12,43
13,353
13,208
13,451
13,242
13,199
13,90
13,51
13,380
13,256
13,258
13,27
13,355
13,30
13,314
13,392
13,44
13,322
13,433
13,172
13,94
13,48
13,109
13,245
13,37
13,222
13,227
13,168
13,419
13,217
13,474
13,58
13,149
13,146
13,370
13,20
13,324
13,142
13,132
13,453
13,291
13,108
13,194
13,432
13,63
13,311
13,184
13,490
13,205
13,460
13,191
13,114
13,174
13,28
13,403
13,103
13,234
13,93
13,213
13,412
13,28
13,338
13,497
13,177
13,242
13,186
13,179
13,119
13,372
13,466
13,184
13,454
13,269
13,211
13,342
13,13
13,386
13,203
13,451
13,472
13,470
13,332
13,195
13,127
13,328
13,414
13,234
13,91
13,109
13,467
13,322
13,135
13,292
13,66
13,37
13,186
13,115
13,415
13,16
13,119
13,38
13,241
13,276
13,415
13,306
13,235
13,435
13,496
13,311
13,171
13,168
13,33
13,251
13,96
13,10
13,109
13,421
13,99
13,326
13,373
13,94
13,327
13,160
13,294
13,161
13,351
13,229
13,350
13,249
13,316
13,494
13,194
13,3
13,37
13,136
13,497
13,443
13,352
13,209
13,271
13,325
13,31
13,51
13,182
13,320
13,371
13,214
13,433
13,32
13,136
13,107
13,194
13,41
13,442
13,397
13,474
13,247
13,210
13,265
13,279
13,174
13,250
13,489
13,401
13,277
13,316
13,231
13,18
13,494
13,488
13,255
13,481
13,287
13,303
13,224
13,403
13,75
13,490
13,317
13,171
13,49
13,169
13,341
13,27
13,128
13,67
13,477
13,397
13,376
13,130
13,40
13,265
13,157
13,293
13,84
13,459
13,88
13,494
13,244
13,369
13,349
13,150
13,204
13,363
13,282
13,451
13,34
13,323
13,131
13,362
13,214
13,303
13,301
13,377
13,163
13,324
13,308
13,259
13,367
13,301
13,321
13,487
13,347
13,139
13,288
13,97
13,443
13,297
13,262
13,56
13,279
13,408
13,195
13,125
13,13
13,198
13,151
13,204
13,42
13,424
13,478
13,492
13,393
13,341
13,88
13,419
13,387
13,80
13,472
13,14
13,272
13,380
13,405
13,49
13,496
13,178
13,22
13,243
13,43
13,146
13,334
13,482
13,82
13,233
13,8
13,127
13,169
13,62
13,69
13,68
13,128
13,400
13,136
13,156
13,221
13,264
13,205
13,360
13,199
13,184
13,53
13,365
13,72
13,340
13,200
13,447
13,60
13,411
13,296
13,402
13,49
13,24
13,181
13,211
13,435
13,468
13,311
13,189
13,162
13,38
13,332
13,248
13,177
13,238
13,66
13,228
13,488
13,123
13,208
13,248
13,48
13,393
13,251
13,276
13,164
13,34
13,310
13,185
13,308
13,85
13,474
13,415
13,75
13,134
13,401
13,361
13,442
13,285
13,485
13,60
13,78
13,306
13,496
13,178
13,306
13,200
13,254
13,388
13,226
13,91
13,484
13,92
13,286
13,143
13,24
13,409
13,28
13,218
13,283
13,166
13,140
13,181
13,359
13,67
13,288
13,170
13,128
13,431
13,270
13,147
13,185
13,493
13,476
13,320
13,394
13,219
13,124
13,85
13,17
13,343
13,233
13,488
13,485
13,332
13,456
13,352
13,151
13,194
13,57
13,260
13,445
13,304
13,92
13,474
13,326
13,166
13,39
13,438
13,403
13,115
13,96
13,326
13,287
13,330
13,368
13,459
13,311
13,283
13,22
13,127
13,355
13,293
13,32
13,148
13,24
13,77
13,341
13,120
13,16
13,438
13,449
13,301
13,90
13,484
13,237
13,21
13,451
13,405
13,209
13,39
13,261
13,218
13,80
13,52
13,358
13,79
13,108
13,29
13,183
13,464
13,250
13,443
13,468
13,353
13,366
13,248
13,59
13,131
13,99
13,92
13,456
13,131
13,198
13,415
13,302
13,223
13,236
13,275
13,177
13,185
13,101
13,218
13,374
13,226
13,253
13,327
13,255
13,283
13,273
13,185
13,202
13,110
13,264
13,384
13,51
13,455
13,416
13,288
13,285
13,146
13,378
13,95
13,18
13,43
13,291
13,44
13,190
13,431
13,120
13,226
13,340
13,332
13,77
13,341
13,418
13,328
13,437
13,76
13,204
13,330
13,212
13,147
13,88
13,464
13,144
13,343
13,119
13,41
13,25
13,205
13,358
13,75
13,3
13,136
13,450
13,189
13,76
13,102
13,406
13,224
13,90
13,151
13,13
13,466
13,222
13,244
13,247
13,183
13,92
13,253
13,139
13,121
13,44
13,369
13,81
13,382
13,76
13,68
13,493
13,368
13,263
13,173
13,89
13,459
13,97
13,192
13,318
13,90
13,75
13,258
13,475
13,451
13,68
13,395
13,30
13,286
13,2
13,301
13,349
13,25
13,469
13,44
13,217
13,440
13,34
13,485
13,378
13,295
13,59
13,319
13,168
13,330
13,74
13,454
13,220
13,160
13,308
13,286
13,406
13,290
13,69
13,225
13,222
13,117
13,107
13,23
13,214
13,104
13,150
13,112
13,187
13,450
13,147
13,252
13,306
13,88
13,245
13,135
13,428
13,300
13,427
13,480
13,241
13,271
13,14
13,399
13,432
13,346
13,27
13,107
13,35
13,152
13,8
13,2
13,269
13,311
13,258
13,36
13,328
13,96
13,445
13,11
13,250
13,8
13,74
13,380
13,260
13,79
13,23
13,379
13,156
13,394
13,435
13,302
13,465
13,236
13,275
13,492
13,228
13,26
13,174
13,169
13,15
13,267
13,165
13,219
13,412
13,123
13,343
13,481
13,475
13,195
13,344
13,317
13,497
13,409
13,489
13,10
13,188
13,10
13,389
13,154
13,395
13,132
13,196
13,233
13,1
13,455
13,156
13,20
13,73
13,410
13,298
13,62
13,89
13,353
13,48
13,147
13,440
13,324
13,8
13,463
13,314
13,341
13,374
13,264
13,179
13,374
13,220
13,41
13,425
13,306
13,421
13,187
13,365
13,273
13,1
13,371
13,158
13,150
13,11
13,164
13,466
13,458
13,284
13,203
13,174
13,273
13,420
13,293
13,458
13,447
13,421
13,347
13,193
13,208
13,364
13,278
13,250
13,59
13,469
13,161
13,59
13,46
13,66
13,7
13,344
13,89
13,216
13,265
13,168
13,266
13,408
13,214
13,327
13,332
13,471
13,332
13,358
13,311
14,157
14,62
14,399
14,227
14,40
14,340
14,83
14,238
14,74
14,209
14,240
14,169
14,353
14,200
14,483
14,295
14,117
14,46
14,457
14,44
14,166
14,173
14,62
14,179
14,148
14,18
14,386
14,322
14,110
14,319
14,276
14,53
14,107
14,225
14,413
14,61
14,354
14,398
14,452
14,405
14,3
14,0
14,473
14,408
14,173
14,231
14,288
14,288
14,59
14,297
14,206
14,425
14,68
14,224
14,35
14,28
14,288
14,243
14,388
14,480
14,448
14,354
14,329
14,103
14,350
14,90
14,315
14,185
14,474
14,108
14,393
14,344
14,214
14,95
14,199
14,428
14,180
14,294
14,112
14,311
14,174
14,396
14,31
14,30
14,384
14,262
14,3
14,114
14,464
14,99
14,68
14,338
14,5
14,48
14,128
14,142
14,26
14,251
14,281
14,34
14,361
14,288
14,368
14,281
14,381
14,361
14,66
14,164
14,234
14,41
14,242
14,235
14,485
14,27
14,444
14,103
14,286
14,210
14,80
14,474
14,353
14,279
14,457
14,456
14,47
14,48
14,27
14,306
14,189
14,83
14,239
14,60
14,154
14,249
14,15
14,239
14,55
14,436
14,460
14,150
14,97
14,185
14,91
14,54
14,454
14,371
14,15
14,392
14,492
14,476
14,456
14,186
14,304
14,122
14,175
14,3
14,195
14,382
14,361
14,107
14,133
14,0
14,179
14,107
14,445
14,410
14,492
14,122
14,479
14,25
14,51
14,437
14,443
14,234
14,4
14,211
14,62
14,390
14,239
14,112
14,306
14,24
14,44
14,270
14,89
14,114
14,268
14,231
14,132
14,456
14,326
14,147
14,8
14,29
14,145
14,11
14,176
14,256
14,11
14,447
14,292
14,184
14,339
14,368
14,178
14,10
14,55
14,158
14,295
14,52
14,4
14,67
14,389
14,326
14,366
14,299
14,482
14,61
14,358
14,369
14,144
14,266
14,39
14,119
14,181
14,57
14,127
14,421
14,119
14,307
14,295
14,422
14,132
14,474
14,459
14,77
14,278
14,301
14,496
14,315
14,121
14,83
14,168
14,385
14,45
14,61
14,129
14,413
14,307
14,104
14,23
14,453
14,28
14,47
14,275
14,336
14,386
14,396
14,152
14,327
14,407
14,32
14,417
14,487
14,136
14,116
14,444
14,286
14,292
14,14
14,2
14,373
14,64
14,398
14,36
14,36
14,42
14,312
14,180
14,140
14,473
14,135
14,78
14,284
14,229
14,66
14,279
14,378
14,464
14,258
14,180
14,227
14,157
14,39
14,151
14,250
14,210
14,13
14,130
14,431
14,20
14,360
14,492
14,207
14,24
14,330
14,442
14,197
14,208
14,315
14,300
14,360
14,171
14,61
14,135
14,214
14,288
14,8
14,372
14,299
14,244
14,53
14,335
14,133
14,425
14,143
14,458
14,360
14,3
14,302
14,372
14,57
14,431
14,12
14,10
14,161
14,13
14,397
14,333
14,442
14,296
14,383
14,125
14,9
14,498
14,497
14,458
14,56
14,13
14,89
14,424
14,392
14,272
14,312
14,177
14,291
14,116
14,99
14,36
14,392
14,352
14,420
14,26
14,321
14,48
14,301
14,67
14,66
14,291
14,107
14,16
14,443
14,0
14,316
14,35
14,122
14,23
14,188
14,425
14,109
14,341
14,64
14,88
14,281
14,498
14,402
14,11
14,60
14,462
14,308
14,388
14,337
14,175
14,200
14,442
14,274
14,216
14,176
14,27
14,492
14,163
14,394
14,76
14,381
14,379
14,245
14,374
14,16
14,269
14,51
14,170
14,136
14,126
14,417
14,314
14,294
14,498
14,203
14,110
14,213
14,198
14,244
14,122
14,37
14,457
14,443
14,147
14,409
14,305
14,89
14,70
14,159
14,283
14,349
14,291
14,410
14,184
14,487
14,187
14,259
14,188
14,101
14,317
14,163
14,321
14,143
14,418
14,170
14,430
14,183
14,373
14,200
14,179
14,246
14,142
14,210
14,290
14,389
14,80
14,12
14,79
14,157
14,280
14,38
14,229
14,70
14,78
14,112
14,59
14,401
14,178
14,394
14,147
14,495
14,472
14,10
14,141
14,396
14,74
14,166
14,220
14,173
14,383
14,424
14,439
14,142
14,364
14,375
14,238
14,405
14,489
14,403
14,423
14,354
14,258
14,415
14,218
14,322
14,478
14,276
14,122
14,107
14,200
14,63
14,438
14,494
14,185
14,365
14,373
14,267
14,182
14,498
14,468
14,495
14,124
14,204
14,98
14,423
14,51
14,445
14,108
14,16
14,386
14,163
14,457
14,374
14,150
14,445
14,220
14,182
14,415
14,147
14,75
14,87
14,129
14,435
14,133
14,101
14,267
14,276
14,195
14,202
14,118
14,85
14,288
14,475
14,268
14,258
14,447
14,451
14,203
14,441
14,271
14,251
14,461
14,164
14,447
14,105
14,430
14,144
14,75
14,11
14,458
14,207
14,178
14,148
14,110
14,2
14,459
14,73
14,443
14,267
14,76
14,90
14,69
14,53
14,345
14,228
14,82
14,208
14,416
14,438
14,203
14,249
14,31
14,163
14,239
14,125
14,206
14,144
14,196
14,351
14,86
14,55
14,259
14,41
14,397
14,459
14,453
14,207
14,89
14,485
14,374
14,207
14,428
14,432
14,373
14,438
14,180
14,74
14,325
14,419
14,450
14,184
14,297
14,104
14,478
14,204
14,184
14,170
14,177
14,292
14,268
14,363
14,227
14,499
14,116
14,367
14,240
14,44
14,60
14,114
14,2
14,182
14,143
14,6
14,385
14,253
14,352
14,189
14,0
14,125
14,125
14,330
14,225
14,315
14,38
14,462
14,75
14,142
14,350
14,486
14,134
14,56
14,13
14,120
14,122
14,366
14,183
14,72
14,94
14,128
14,352
14,173
14,138
14,15
14,432
14,57
14,482
14,54
14,160
14,341
14,95
14,469
14,340
14,256
14,0
14,177
14,307
14,180
14,418
14,428
14,61
14,471
14,485
14,96
14,23
14,87
14,471
14,9
14,189
14,264
14,240
14,219
14,420
14,382
14,454
14,264
14,311
14,265
14,397
14,34
14,113
14,309
14,50
14,413
14,334
14,206
14,104
14,473
14,80
14,147
14,342
14,374
14,6
14,103
14,175
14,64
14,125
14,96
14,334
14,45
14,372
14,165
14,62
14,105
14,119
14,59
14,71
14,96
14,115
14,142
14,106
14,498
14,251
14,321
14,61
14,385
14,268
14,27
14,130
14,369
14,122
14,473
14,417
14,83
14,59
14,225
14,443
14,352
14,321
14,416
15,212
15,84
15,320
15,281
15,63
15,342
15,443
15,450
15,190
15,354
15,289
15,16
15,279
15,160
15,476
15,497
15,490
15,245
15,16
15,361
15,339
15,251
15,320
15,0
15,361
15,139
15,25
15,284
15,53
15,229
15,399
15,391
15,95
15,373
15,99
15,477
15,43
15,199
15,98
15,264
15,426
15,474
15,130
15,189
15,182
15,384
15,208
15,316
15,313
15,360
15,454
15,215
15,4
15,470
15,346
15,63
15,107
15,488
15,22
15,312
15,467
15,159
15,306
15,149
15,286
15,386
15,370
15,494
15,400
15,255
15,34
15,268
15,485
15,85
15,405
15,308
15,351
15,361
15,449
15,489
15,426
15,124
15,74
15,110
15,165
15,232
15,158
15,136
15,216
15,57
15,236
15,466
15,118
15,392
15,135
15,497
15,183
15,179
15,21
15,75
15,63
15,90
15,251
15,364
15,240
15,46
15,233
15,476
15,494
15,425
15,485
15,248
15,260
15,394
15,308
15,185
15,57
15,498
15,471
15,113
15,297
15,498
15,485
15,316
15,389
15,457
15,266
15,92
15,339
15,14
15,339
15,492
15,211
15,356
15,393
15,498
15,235
15,479
15,352
15,27
15,179
15,149
15,350
15,485
15,22
15,202
15,308
15,195
15,131
15,242
15,144
15,138
15,466
15,1
15,121
15,81
15,23
15,457
15,399
15,384
15,228
15,345
15,308
15,200
15,482
15,247
15,225
15,372
15,325
15,39
15,0
15,352
15,182
15,219
15,197
15,438
15,212
15,138
15,384
15,192
15,476
15,27
15,211
15,375
15,138
15,296
15,147
15,280
15,460
15,410
15,349
15,257
15,297
15,489
15,110
15,134
15,88
15,421
15,78
15,478
15,207
15,271
15,185
15,210
15,272
15,157
15,252
15,41
15,319
15,250
15,137
15,167
15,361
15,195
15,178
15,48
15,119
15,18
15,294
15,88
15,199
15,141
15,392
15,256
15,109
15,460
15,243
15,152
15,273
15,433
15,280
15,412
15,150
15,415
15,60
15,275
15,148
15,346
15,299
15,442
15,498
15,434
15,137
15,362
15,93
15,77
15,194
15,431
15,277
15,306
15,37
15,44
15,50
15,145
15,481
15,274
15,13
15,9
15,428
15,484
15,201
15,55
15,95
15,168
15,88
15,303
15,405
15,364
15,345
15,231
15,341
15,250
15,434
15,298
15,484
15,314
15,215
15,245
15,49
15,164
15,454
15,113
15,130
15,316
15,450
15,229
15,18
15,148
15,336
15,167
15,348
15,316
15,334
15,60
15,492
15,400
15,125
15,340
15,198
15,404
15,35
15,352
15,217
15,389
15,309
15,342
15,203
15,45
15,294
15,78
15,128
15,112
15,401
15,127
15,376
15,345
15,368
15,245
15,143
15,232
15,181
15,19
15,381
15,352
15,191
15,287
15,154
15,149
15,135
15,386
15,384
15,436
15,392
15,326
15,481
15,279
15,444
15,51
15,394
15,72
15,463
15,407
15,136
15,89
15,344
15,414
15,297
15,301
15,427
15,465
15,232
15,39
15,257
15,84
15,352
15,191
15,270
15,345
15,70
15,453
15,402
15,27
15,147
15,475
15,54
15,250
15,450
15,77
15,475
15,350
15,224
15,59
15,468
15,313
15,203
15,15
15,286
15,373
15,200
15,427
15,143
15,304
15,237
15,367
15,333
15,278
15,313
15,404
15,83
15,384
15,475
15,125
15,70
15,387
15,315
15,474
15,72
15,19
15,481
15,110
15,85
15,235
15,74
15,469
15,406
15,377
15,372
15,439
15,92
15,449
15,403
15,125
15,101
15,358
15,273
15,415
15,421
15,126
15,465
15,356
15,14
15,420
15,485
15,450
15,223
15,176
15,313
15,137
15,332
15,154
15,221
15,192
15,74
15,417
15,354
15,395
15,17
15,440
15,234
15,150
15,63
15,181
15,305
15,339
15,122
15,343
15,4
15,356
15,462
15,243
15,268
15,74
15,26
15,274
15,354
15,494
15,306
15,239
15,12
15,102
15,370
15,136
15,320
15,33
15,255
15,29
15,261
15,416
15,258
15,319
15,208
15,185
15,373
15,148
15,164
15,313
15,151
15,139
15,157
15,303
15,153
15,160
15,108
15,439
15,251
15,68
15,107
15,187
15,491
15,421
15,426
15,132
15,175
15,50
15,100
15,165
15,328
15,235
15,469
15,81
15,245
15,259
15,60
15,375
15,395
15,203
15,302
15,361
15,128
15,439
15,394
15,46
15,233
15,124
15,180
15,480
15,478
15,170
15,165
15,126
15,414
15,250
15,316
15,185
15,217
15,240
15,480
15,353
15,304
15,243
15,295
15,133
15,337
15,475
15,206
15,459
15,244
15,154
15,348
15,208
15,307
15,319
15,301
15,306
15,392
15,309
15,119
15,213
15,468
15,387
15,410
15,325
15,490
15,204
15,56
15,328
15,469
15,429
15,233
15,307
15,453
15,320
15,398
15,455
15,206
15,158
15,110
15,100
15,187
15,146
15,34
15,16
15,165
15,361
15,75
15,320
15,132
15,184
15,118
15,1
15,167
15,259
15,113
15,197
15,353
15,193
15,338
15,187
15,409
15,453
15,155
15,306
15,59
15,132
15,46
15,151
15,207
15,329
15,49
15,387
15,105
15,462
15,380
15,32
15,245
15,139
15,437
15,452
15,202
15,76
15,441
15,263
15,310
15,372
15,23
15,280
15,358
15,102
15,157
15,106
15,410
15,323
15,398
15,393
15,401
15,340
15,416
15,86
15,331
15,257
15,499
15,431
15,435
15,170
15,498
15,147
15,167
15,371
15,226
15,282
15,21
15,171
15,256
15,472
15,275
15,232
15,32
15,178
15,299
15,15
15,21
15,286
15,306
15,61
15,129
15,217
15,463
15,494
15,298
15,156
15,82
15,169
15,215
15,256
15,257
15,186
15,270
15,227
15,312
15,85
15,88
15,10
15,332
15,136
15,32
15,407
15,84
15,334
15,1
15,64
15,140
15,19
15,20
15,465
15,258
15,97
15,433
15,307
15,220
15,330
15,98
15,378
15,79
15,203
15,287
15,496
15,190
15,251
15,417
15,491
15,271
15,389
15,145
15,32
15,10
15,339
15,236
15,329
15,189
15,373
15,29
15,78
15,75
15,371
15,93
15,267
15,182
15,364
15,351
15,394
15,67
15,280
15,56
15,369
15,485
15,371
15,148
15,135
15,199
15,103
15,35
15,297
15,209
15,114
15,156
15,483
15,434
15,249
15,235
15,43
15,309
15,223
15,287
15,118
15,261
16,49
16,33
16,78
16,231
16,405
16,31
16,233
16,329
16,97
16,229
16,196
16,253
16,78
16,83
16,196
16,317
16,490
16,453
16,425
16,420
16,498
16,349
16,363
16,25
16,207
16,427
16,21
16,339
16,339
16,383
16,366
16,490
16,370
16,36
16,52
16,87
16,357
16,188
16,267
16,117
16,109
16,245
16,290
16,73
16,365
16,211
16,330
16,243
16,264
16,98
16,279
16,406
16,65
16,82
16,470
16,423
16,147
16,242
16,307
16,34
16,485
16,49
16,433
16,25
16,109
16,351
16,188
16,49
16,410
16,230
16,418
16,221
16,114
16,364
16,12
16,11
16,3
16,104
16,398
16,342
16,287
16,96
16,58
16,56
16,121
16,262
16,464
16,346
16,413
16,415
16,59
16,156
16,306
16,377
16,281
16,88
16,163
16,19
16,459
16,87
16,254
16,451
16,367
16,161
16,116
16,219
16,25
16,430
16,489
16,1
16,43
16,408
16,456
16,408
16,178
16,49
16,297
16,493
16,281
16,446
16,100
16,80
16,362
16,447
16,133
16,281
16,367
16,221
16,293
16,149
16,92
16,42
16,213
16,336
16,203
16,383
16,499
16,400
16,242
16,234
16,254
16,203
16,238
16,337
16,104
16,335
16,159
16,192
16,284
16,148
16,492
16,273
16,350
16,309
16,312
16,356
16,491
16,367
16,280
16,278
16,88
16,229
16,243
16,401
16,45
16,62
16,192
16,330
16,20
16,256
16,15
16,419
16,113
16,146
16,425
16,308
16,441
16,465
16,317
16,498
16,446
16,127
16,438
16,273
16,487
16,122
16,350
16,123
16,412
16,212
16,117
16,133
16,346
16,383
16,457
16,446
16,372
16,402
16,224
16,321
16,499
16,462
16,29
16,251
16,237
16,105
16,312
16,483
16,166
16,227
16,254
16,17
16,245
16,200
16,49
16,79
16,14
16,97
16,62
16,271
16,66
16,452
16,85
16,447
16,233
16,144
16,239
16,457
16,193
16,446
16,18
16,166
16,218
16,164
16,267
16,164
16,146
16,201
16,474
16,137
16,405
16,403
16,369
16,448
16,140
16,121
16,385
16,66
16,76
16,177
16,360
16,300
16,251
16,334
16,398
16,357
16,178
16,452
16,233
16,5
16,41
16,316
16,79
16,53
16,150
16,207
16,311
16,56
16,14
16,335
16,111
16,144
16,468
16,347
16,7
16,409
16,358
16,260
16,153
16,51
16,228
16,77
16,362
16,29
16,396
16,147
16,7
16,498
16,8
16,48
16,168
16,392
16,69
16,91
16,257
16,391
16,336
16,442
16,297
16,74
16,339
16,93
16,302
16,211
16,492
16,80
16,97
16,93
16,237
16,95
16,437
16,157
16,476
16,72
16,219
16,24
16,206
16,0
16,372
16,4
16,425
16,132
16,11
16,200
16,254
16,351
16,26
16,194
16,124
16,438
16,386
16,483
16,8
16,13
16,124
16,339
16,48
16,436
16,312
16,482
16,179
16,336
16,496
16,13
16,254
16,91
16,98
16,485
16,492
16,182
16,355
16,206
16,437
16,99
16,364
16,436
16,147
16,166
16,346
16,349
16,58
16,25
16,344
16,81
16,151
16,489
16,198
16,210
16,105
16,258
16,336
16,25
16,76
16,62
16,92
16,117
16,116
16,166
16,153
16,411
16,107
16,147
16,80
16,103
16,31
16,90
16,11
16,209
16,81
16,97
16,229
16,486
16,435
16,259
16,232
16,381
16,179
16,5
16,228
16,393
16,475
16,477
16,18
16,142
16,230
16,49
16,385
16,52
16,20
16,323
16,467
16,13
16,383
16,339
16,390
16,384
16,8
16,358
16,388
16,348
16,271
16,386
16,342
16,55
16,286
16,413
16,58
16,480
16,135
16,332
16,72
16,149
16,63
16,437
16,471
16,497
16,485
16,365
16,79
16,456
16,53
16,334
16,89
16,444
16,340
16,40
16,304
16,343
16,43
16,70
16,136
16,412
16,255
16,47
16,18
16,368
16,464
16,202
16,381
16,11
16,152
16,101
16,115
16,101
16,354
16,287
16,424
16,436
16,195
16,329
16,392
16,353
16,225
16,195
16,414
16,55
16,150
16,321
16,220
16,348
16,477
16,204
16,376
16,121
16,131
16,285
16,230
16,282
16,68
16,238
16,55
16,96
16,301
16,185
16,212
16,145
16,380
16,105
16,148
16,385
16,365
16,96
16,273
16,482
16,142
16,155
16,167
16,369
16,23
16,363
16,290
16,183
16,20
16,65
16,145
16,180
16,416
16,25
16,175
16,215
16,115
16,37
16,482
16,366
16,70
16,432
16,371
16,124
16,385
16,483
16,425
16,162
16,141
16,418
16,353
16,445
16,323
16,424
16,50
16,240
16,378
16,281
16,92
16,14
16,491
16,175
16,327
16,50
16,321
16,17
16,191
16,171
16,84
16,42
16,112
16,148
16,414
16,80
16,357
16,203
16,342
16,156
16,49
16,114
16,499
16,67
16,437
16,98
16,495
16,152
16,122
16,3
16,313
16,476
16,110
16,352
16,74
16,182
16,203
16,30
16,448
16,267
16,242
16,34
16,126
16,234
16,164
16,189
16,261
16,301
16,5
16,247
16,417
16,408
16,44
16,309
16,60
16,331
16,318
16,341
16,151
16,357
16,234
16,222
16,499
16,223
16,430
16,151
16,46
16,150
16,330
16,307
16,318
16,481
16,487
16,38
16,166
16,82
16,302
16,377
16,8
16,69
16,104
16,344
16,190
16,440
16,218
16,173
16,145
16,183
16,67
16,413
16,123
16,79
16,248
16,171
16,24
16,480
16,258
16,353
16,188
16,484
16,150
16,208
16,10
16,333
16,468
16,146
16,238
16,171
16,48
16,452
16,200
16,389
16,343
16,91
16,118
16,14
16,149
16,196
16,374
16,348
16,186
16,111
16,112
16,10
16,99
16,75
16,10
16,179
16,66
16,110
16,426
16,323
16,403
16,350
16,247
16,359
16,312
16,292
16,471
16,110
16,127
16,280
16,325
16,166
16,490
16,376
16,326
16,34
16,5
16,348
16,319
16,391
16,184
16,324
16,11
16,487
16,244
16,369
16,428
16,348
16,32
16,121
16,95
16,255
16,478
16,457
16,321
16,323
16,352
16,286
16,417
16,131
16,400
16,424
16,259
16,107
16,242
16,359
16,422
16,96
16,190
16,73
16,353
16,10
16,484
16,489
16,30
16,348
16,137
16,49
16,217
16,75
16,242
16,112
16,424
16,388
16,26
16,493
16,353
16,440
17,314
17,207
17,303
17,93
17,111
17,323
17,184
17,98
17,214
17,198
17,176
17,158
17,10
17,323
17,447
17,193
17,467
17,463
17,281
17,35
17,369
17,258
17,372
17,291
17,58
17,414
17,108
17,133
17,449
17,43
17,323
17,326
17,455
17,321
17,219
17,268
17,28
17,74
17,152
17,419
17,298
17,279
17,456
17,202
17,302
17,348
17,346
17,45
17,79
17,392
17,308
17,2
17,227
17,39
17,283
17,315
17,474
17,230
17,189
17,87
17,237
17,28
17,370
17,412
17,235
17,134
17,228
17,39
17,2
17,237
17,325
17,183
17,91
17,296
17,182
17,357
17,377
17,253
17,31
17,147
17,309
17,345
17,380
17,432
17,343
17,322
17,421
17,179
17,245
17,12
17,327
17,455
17,177
17,95
17,155
17,298
17,410
17,105
17,322
17,276
17,278
17,190
17,135
17,39
17,478
17,311
17,293
17,167
17,499
17,138
17,151
17,188
17,380
17,243
17,48
17,215
17,289
17,100
17,37
17,288
17,56
17,252
17,313
17,9
17,15
17,463
17,235
17,419
17,322
17,414
17,343
17,346
17,193
17,81
17,158
17,412
17,47
17,410
17,134
17,251
17,38
17,444
17,184
17,166
17,11
17,422
17,63
17,42
17,155
17,404
17,114
17,406
17,442
17,312
17,376
17,480
17,354
17,260
17,483
17,343
17,442
17,156
17,18
17,317
17,62
17,392
17,198
17,419
17,390
17,24
17,135
17,291
17,200
17,266
17,187
17,4
17,117
17,246
17,143
17,37
17,495
17,110
17,381
17,55
17,121
17,458
17,67
17,255
17,41
17,324
17,328
17,260
17,150
17,200
17,22
17,83
17,56
17,0
17,49
17,310
17,373
17,457
17,471
17,250
17,201
17,405
17,99
17,173
17,281
17,362
17,42
17,373
17,264
17,404
17,367
17,38
17,306
17,325
17,91
17,112
17,271
17,261
17,400
17,115
17,11
17,270
17,285
17,84
17,225
17,497
17,246
17,465
17,331
17,375
17,436
17,96
17,280
17,216
17,386
17,368
